SKU,Product Name,Category,Sub-Category,Type,Price,Short Description (Clean),Status,Image
110779,Sunny Gold Gari Mix With Peanut 150g,Snacks,Packaged Food,GROCERY,9.99,"Product Type: Gari Mix with Peanut
Product Net Weight: 150g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/110779.png
180587,Mr Muscle Platinum Window Glass Spray 500ml,Household,Cleaning Essentials,GROCERY,54.99,"Product Type:Glass Cleaner

Product Net Weight:500ml

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/180587.png
98127,Bayara Nutmeg Powder 32g,Food Cupboard,Herbs & Seasonings,GROCERY,24.99,"Product Type: Ground Nutmeg Spice
Product Net Weight: 32g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/98127.png
180584,Tate Lyle Swetener With Less Calories Pouch 75g,Food Cupboard,Sugar & Sweetener,GROCERY,49.99,"Product Type:Sweetener
Product Net Weight:75g
Product Unit:1 unit",Active,https://demo8.1hour.in/media/products/180584.png
94668,Roma Insecticide Spray 300ml,Household,Pest Control,GROCERY,45.99,"Product Type: Insecticide Spray
Product Net Weight: 300ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/94668.png
180541,Eat Natural Dark Chocolate Cranberry 40g,Snacks,Chocolates,GROCERY,24.99,"Product Type:Chocolate Bar

Product Net Weight:40g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/180541.png
85900,Arcor Butter Toffees Chocolate 100g,Snacks,Candies & Gum,GROCERY,26.99,"Product Type: Chocolate Toffee Candy
Product Net Weight: 100g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/85900.png
180528,Lazzaroni Panettone Marron Glaces 750g,Bakery,Cakes,GROCERY,799.99,"Product Type:Panettone

Product Net Weight:750g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/180528.png
180516,Bel Mooo Banana Flavoured Milk Drink 225ml,Beverages,Milk Beverages,GROCERY,8.99,"Product Type:Flavored Milk Drink
Product Net Weight:225ml
Product Unit:1 unit",Active,https://demo8.1hour.in/media/products/180516.png
178554,Flora Aluminium Foil 75Ft,Household,Disposables,GROCERY,35.99,"Product Type:Aluminium Foil

Product Unit:Single unit (75ft roll)",Active,https://demo8.1hour.in/media/products/178554.png
175872,Svedoly Crystal Sugar 1kg,Food Cupboard,Sugar & Sweetener,GROCERY,32.99,"Product Type:Crystal Sugar
Product Net Weight:1kg
Product Unit:1 unit",Active,https://demo8.1hour.in/media/products/175872.png
177932,Qnt Lcarnitine Immunity Water Nas Rasp 500ml,Beverages,Sport & Energy Drink,GROCERY,24.99,"Product Type:Sport &amp; Energy Drink
Product Net Weight:500ml
Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/177932.png
177931,Qnt Lcarnitine Immunity Water Nas Lime 500ml,Beverages,Sport & Energy Drink,GROCERY,24.99,"Product Type:Functional Beverage
Product Net Weight:500ml
Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/177931.png
175374,Arcor Tortuguita Strawberry Wafer 85g,Snacks,Bars & Wafers,GROCERY,14.99,"Product Type:Wafer Snack

Product Net Weight:85g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/175374.png
175195,Seara Sweet Corn 400g,Frozen,Frozen Vegetables,GROCERY,34.99,"Product Type:Frozen Vegetables

Product Net Weight:400g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/175195.png
175194,Seara Mixed Vegetables 4 Way Cut 800g,Frozen,Frozen Vegetables,GROCERY,49.99,"Product Type:Frozen Vegetables

Product Net Weight:800g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/175194.png
175193,Seara Mixed Vegetables  Way Cut 400g,Frozen,Frozen Vegetables,GROCERY,29.99,"Product Type:Frozen Vegetables

Product Net Weight:400g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/175193.png
171788,Tasty Tom Stew Seasoning Powder 10g,Food Cupboard,Herbs & Seasonings,GROCERY,1.29,"Product Type:Seasoning Powder
Product Net Weight:10g
Product Unit:1 unit",Active,https://demo8.1hour.in/media/products/171788.png
171700,Kalyon Cotton Buds,Personal Care,Cotton Wool & Buds,GROCERY,18.29,"Product Type:Cotton Buds

Product Unit:200 buds per Unit",Active,https://demo8.1hour.in/media/products/171700.png
168660,Heaven Dark Soy Sauce 150ml,Souks & Condiments,Sauces,GROCERY,13.49,"Product Type:Soy Sauce

Product Net Weight:150ml

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/168660.png
168561,H&H Rich Tea Creams Strawberry 32g,Snacks,Biscuits,GROCERY,1.39,"Product Type:Tea Biscuits
Product Net Weight:32g
Product Unit:1 unit",Active,https://demo8.1hour.in/media/products/168561.png
163140,Afriwara Supa Ginseng Toffee 450g,Snacks,Candies & Gum,GROCERY,16.99,"Product Type:Toffee

Product Net Weight:450g

Product Unit:Single unit",Active,https://demo8.1hour.in/media/products/163140.png
157595,Cool Breeze Air Freshener Forget Me Not 300ml,Household,Air Freshners,GROCERY,26.99,"Product Type:Air Freshener

Product Net Weight:300ml

Product Unit:Single unit (300ml spray bottle)",Active,https://demo8.1hour.in/media/products/157595.png
133194,Shine Facial Tissue Eco,Household,Tissue Papers & Towels,GROCERY,12.49,"Product Type:Facial Tissue

Product Unit:150 sheets per pack",Active,https://demo8.1hour.in/media/products/133194.png
126224,Airpro Naphtalene Balls White Small 120g,Household,Safety & Hygiene,GROCERY,11.49,"Product Type:Naphtalene Balls

Product Net Weight:120g

Product Unit:Single unit (120g pack)",Active,https://demo8.1hour.in/media/products/126224.png
85895,Arcor Butter Toffees Milk 100g,Snacks,Candies & Gum,GROCERY,23.99,"Product Type: Milk Toffees
Product Net Weight: 100g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/85895.png
79586,Shine Aluminium Foil 25 square feet (7.6mx30cm),Household,Disposables,GROCERY,18.29,"Product Type:Aluminium Foil Roll
Product Net Weight:Varies based on thickness (Typically around 100-150g)
Product Unit:1 Roll (7.6M x 30Cm)",Active,https://demo8.1hour.in/media/products/79586.png
HOTTEASblack002,BLACK TEA,Hot Teas,Hot Teas,RESTAURANT,20,Decaf Black Tea,Active,https://demo8.1hour.in/media/products/BLACK_TEA.jpeg
SALADStuna005,TUNA SALAD,Salads,Salads,RESTAURANT,80,Tuna Salad,Active,https://demo8.1hour.in/media/products/TUNA_SALAD.jpeg
SALADSfattoush004,FATTOUSH SALAD,Salads,Salads,RESTAURANT,80,Fattoush Salad,Active,https://demo8.1hour.in/media/products/Fattoush_Salad.jpeg
180542,Eat Natural Protein Peanut Almond Caramel 40g,Snacks,Bars & Wafers,GROCERY,24.99,"Product Type: Protein Energy Bar
Product Net Weight: 40g
Product Unit: 1 bar",Active,https://demo8.1hour.in/media/products/180542.png
180540,Eat Natural Almond Apricot  Yoghurt 40g,Snacks,Bars & Wafers,GROCERY,24.99,"Product Type: Yoghurt Topped Energy Bar
Product Net Weight: 40g
Product Unit: 1 bar",Active,https://demo8.1hour.in/media/products/180540.png
179748,Lipice Original Single,Personal Care,Cosmetics,GROCERY,30.49,"Product Type: Lip Balm
Product Net Weight: 12g (per unit)
Product Unit: 1 pack of 12",Active,https://demo8.1hour.in/media/products/179748.png
179584,Tfm Spring Onions Pack,Fruits & Veg,Fresh Vegetables,GROCERY,6.99,"Product Type: Fresh Spring Onions
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/179584.png
180636,Suma Arborio Rice 500g,Food Cupboard,Rice & Grains,GROCERY,89.99,"Product Type: Arborio Rice
Product Net Weight: 500g
Product Unit: 1 bag",Active,https://demo8.1hour.in/media/products/180636.png
180617,Nairns Caramelised Onion Flat Bread 150g,Frozen,Frozen Snacks,GROCERY,82.99,"Product Type: Flat Bread
Product Net Weight: 150g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/180617.png
180612,Rude Health Barista Almond Nas 1ltr,"Dairy, Deli & Egg",Non Dairy Milk,GROCERY,79.99,"Product Type: Almond Milk
Product Net Weight: 1ltr
Product Unit: 1 carton",Active,https://demo8.1hour.in/media/products/180612.png
180597,Ariel Original Washing Powder 10Washes 600g,Household,Laundry,GROCERY,114.99,"Product Type: Laundry Detergent
Product Net Weight: 6 x 600g
Product Unit: 1 Pack of 6",Active,https://demo8.1hour.in/media/products/180597.png
180556,Blue Dragon Sweet Chinese Hoisin 250ml,Souks & Condiments,Sauces,GROCERY,64.99,"Product Type: Hoisin Sauce
Product Net Weight: 250ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/180556.png
173807,Iceland Wild Red Shrimp Tom & Chili Sauce 300g,Frozen,Frozen Meals,GROCERY,199.99,"Product Type:Food/Frozen/Seafood/Shrimp

Product Net Weight:300g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173807.png
173804,Iceland Cheese & Potato Gratins 480g,Frozen,Frozen Meals,GROCERY,99.99,"Product Type:Food/Frozen/Sides/Potato Gratin

Product Net Weight:480g

Product Unit: 1 Unit(4 individual gratins)",Active,https://demo8.1hour.in/media/products/173804.png
173803,Iceland Nacho Spicy Bean Burgers 270g,Frozen,Frozen Meals,GROCERY,114.99,"Product Type:Frozen/Vegetarian/Vegetarian Burgers

Product Net Weight:270g

Product Unit: 1 Unit(2 burgers)",Active,https://demo8.1hour.in/media/products/173803.png
173795,Iceland Cauliflower Florets 1.2kg,Frozen,Frozen Vegetables,GROCERY,74.99,"Product Type:Frozen/Vegetables/Cauliflower

Product Net Weight:1.2kg

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173795.png
173791,Iceland Mini Corn Cobs 875g,Frozen,Frozen Vegetables,GROCERY,99.99,"Product Type:Food/Frozen/Vegetables/Corn

Product Net Weight:875g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173791.png
173787,Iceland Woodfired Garlic Chicken 399g,Frozen,Frozen Meals,GROCERY,114.99,"Product Type:Frozen/Ready Meals/Main Courses

Product Net Weight:399g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173787.png
173783,Iceland Salt & Pepper Salmon Nugget 280g,Frozen,Frozen Meals,GROCERY,184.99,"Product Type:Frozen/Fish and Seafood/Fish Nuggets

Product Net Weight:280g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173783.png
173778,Iceland Black Forest Gateau 375g,Frozen,Frozen Snacks,GROCERY,99.99,"Product Type:Food/Frozen/Desserts/Cakes

Product Net Weight:375g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173778.png
173773,Iceland Indian Platter 1.2kg,Frozen,Frozen Meals,GROCERY,209.99,"Product Type:Frozen/Ready Meals/International Dishes

Product Net Weight:1.2kg (not 12kg, assuming typo)

Product Unit:1Unit",Active,https://demo8.1hour.in/media/products/173773.png
173771,Iceland Spicy Broccoli Mixed Stir Fry 500g,Frozen,Frozen Meals,GROCERY,69.99,"Product Type:Ready Meals/Stir Fries

Product Net Weight:500g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173771.png
173767,Iceland Barbecue Chicken Wing 850g,Frozen,Frozen Meals,GROCERY,149.99,"Product Type:Meat and Poultry/Chicken

Product Net Weight:850g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173767.png
173765,Iceland Pakora Chick Strips 850g,Frozen,Frozen Meals,GROCERY,259.99,"Product Type:Meat and Poultry/Chicken

Product Net Weight:850g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173765.png
173751,Iceland Bangers And Mash 400g,Frozen,Frozen Meals,GROCERY,139.99,"Product Type:Ready Meals/Main Courses

Product Net Weight:400g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173751.png
173764,Iceland Duck Spring Rolls 270g,Frozen,Frozen Meals,GROCERY,69.99,"Product Type:Snacks and Appetizers/Spring Rolls

Product Net Weight:270g

Product Unit:1 Unit (15 Spring Rolls)",Active,https://demo8.1hour.in/media/products/173764.png
173744,Iceland Luxury Special Fried Rice 400g,Frozen,Frozen Meals,GROCERY,149.99,"Product Type:/Ready Meals/International Dishes

Product Net Weight:400g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173744.png
173743,Iceland Luxury Chickenbacon Risotto 400g,Frozen,Frozen Meals,GROCERY,149.99,"Product Type:Ready Meals/Main Courses

Product Net Weight:400g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173743.png
173742,Iceland Luxury Ham Hock Gratin 400g,Frozen,Frozen Meals,GROCERY,139.99,"Product Type:Ready Meals/Main Courses

Product Net Weight:400g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173742.png
173740,Iceland Luxury House Special Curry 400g,Frozen,Frozen Meals,GROCERY,149.99,"Product Type:Ready Meals/Curries

Product Net Weight:400g

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/173740.png
173737,Iceland Luxury Beef In Blackbean 400g,Frozen,Frozen Meals,GROCERY,149.99,"Product Type:Ready Meals/International Dishes

Product Net Weight:400g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173737.png
173704,Iceland Deep Pan Cheese Pizza 382g,Frozen,Frozen Meals,GROCERY,79.99,"Product Type:Pizzas/Deep Pan Pizzas

Product Net Weight:382g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173704.png
173703,Iceland Deep Pan Pepperoni Pizza 378g,Frozen,Frozen Meals,GROCERY,78.89,"Product Type:Food/Frozen/Pizzas/Deep Pan Pizzas

Product Net Weight:378g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173703.png
173695,Iceland Italiano Triple Chocolate 900ml,Frozen,Frozen Snacks,GROCERY,99.99,"Product Type:Food/Frozen/Desserts/Ice Cream

Product Volume:900ml

Product Unit:1 Tub",Active,https://demo8.1hour.in/media/products/173695.png
173687,Iceland Chinese Pork Belly Slices 330g,Frozen,Frozen Meat,GROCERY,159.99,"Product Type:Food/Frozen/Meat and Poultry/Pork Slices

Product Net Weight:330g

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/173687.png
173681,Iceland Crackling Pork Leg Joint 500g,Frozen,Frozen Meat,GROCERY,159.99,"Product Type:Food/Frozen/Meat and Poultry/Pork Joints

Product Net Weight:500g

Product Unit:1 Joint",Active,https://demo8.1hour.in/media/products/173681.png
173677,Iceland Smoked Whitefish 440g,Frozen,Frozen Seafood,GROCERY,159.99,"Product Type: Food/Frozen/Fish and Seafood/Smoked Fish

Product Net Weight:440g

Product Unit:1 Pack (5 Fillets)",Active,https://demo8.1hour.in/media/products/173677.png
173666,Iceland Little Fish Vegetable 600g,Frozen,Frozen Meals,GROCERY,119.99,"Product Type:Food/Frozen/Fish and Seafood/Fish Pieces

Product Net Weight: 600g

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/173666.png
173662,Iceland Mini Eclairs 230g,Snacks,Confectionery,GROCERY,89.99,"Product Type:Food/Frozen/Desserts/Eclairs

Product Net Weight:230g

Product Unit:1 Pack (20 Mini Eclairs)",Active,https://demo8.1hour.in/media/products/173662.png
173661,Iceland Profiteroles 280g,Snacks,Confectionery,GROCERY,89.99,"ProductType:Food/Frozen/Desserts/Profiteroles

Product Net Weight:280g

Product Unit:1 Pack (16 Profiteroles)",Active,https://demo8.1hour.in/media/products/173661.png
CBDESSERTeclairs004,ECLAIRS,CB Dessert,CB Dessert,RESTAURANT,25,Eclairs,Active,https://demo8.1hour.in/media/products/eclairs.jpg
CBDESSERTchomousse003,CHOCOLATE MOUSSE,CB Dessert,CB Dessert,RESTAURANT,40,"Light, airy dessert with a rich chocolate flavor.",Active,https://demo8.1hour.in/media/products/chocolate_mousse.jpg
CBDESSERTtira002,TIRAMISU,CB Dessert,CB Dessert,RESTAURANT,30,Italian dessert with layers of coffee-soaked ladyfingers and mascarpone.,Active,https://demo8.1hour.in/media/products/Tiramisu-4.jpg
173660,Iceland Chocolate Gateau 350g,Frozen,Frozen Snacks,GROCERY,94.99,"Product Type:
Food/Frozen/Desserts/Gateaux

Product Net Weight:350g

Product Unit:1 Gateau",Active,https://demo8.1hour.in/media/products/173660.png
173659,Iceland Strawberry Gateau 375g,Frozen,Frozen Snacks,GROCERY,89.99,"Product Type:
Food/Frozen/Desserts/Gateaux

Product Net Weight:375g

Product Unit:1 Gateau",Active,https://demo8.1hour.in/media/products/173659.png
173654,Heinz Original Biscotti Reduced Sugar 60ml,Snacks,Biscuits,GROCERY,44.99,"Product Type:Food/Bakery/Biscotti
Product Net Weight:60g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173654.png
173633,Chocomel Tetra 750ml,Beverages,Milk Beverages,GROCERY,85.99,"Product Type:Beverages/Dairy/Flavored Milk
Product Net Weight:750ml
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173633.png
173312,Blue Dragon Thai Green Curry 3 Step Kit 253g,Food Cupboard,Herbs & Seasonings,GROCERY,131.99,"Product Type:Food/Pantry/International Cuisine/Thai
Product Net Weight:253g
Product Unit:1 Kit",Active,https://demo8.1hour.in/media/products/173312.png
180360,Remedy Kombucha Ginger Lemon 250ml,Beverages,Herbal Drinks & Supplements,GROCERY,114.99,"Product Type: Fermented Tea Drink (Kombucha)
Product Net Volume: 250ml
Product Unit: 1 can",Active,https://demo8.1hour.in/media/products/180360.png
173237,Bayara Sunflower Seeds Salted 250g,Snacks,Nut & Seed,GROCERY,44.99,"Product Type:Snacks/Seeds &amp; Nuts

Product Net Weight:250g

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/173237.png
179867,Tfm Green Beans Pack ±500g,Fruits & Veg,Fresh Vegetables,GROCERY,13.49,"Product Type: Fresh Green Beans
Product Net Weight: 500g (approx.)
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/179867.png
179210,Blow Pops Kiwi Berry Blast Box 48pieces,Snacks,Candies & Gum,GROCERY,5.99,"Product Type: Lollipops
Product Net Weight: 1.2 kg (approx.)
Product Unit: 1 Box of 48 pieces",Active,https://demo8.1hour.in/media/products/179210.png
173016,RAC Tomato Pack,Fruits & Veg,Fresh Vegetables,GROCERY,39.99,"Product Type:Fresh Produce/Fruits/Vegetables

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/173016.png
173006,Del Club Edc Bienetre 900ml,Personal Care,Deodorant & Body Sprays,GROCERY,51.99,"Product Type:Personal Care/Fragrances/Eau de Cologne

Product Net Weight:900ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/173006.png
173005,Del Club Edc Fluer Doranger 900ml,Personal Care,Deodorant & Body Sprays,GROCERY,51.99,"Product Type:Personal Care/Fragrances/Eau de Cologne

Product Net Weight:900ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/173005.png
